name	len	score	pvalue
NC_001706.1	22172	0.9999098777770996	0.0015673389228793716
NC_002047.1	2585	0.8203713893890381	0.02371780345947579
NC_003850.1	377	0.6266775131225586	0.08404540740406728
NC_001538.1	5153	0.21955054998397827	0.14051287861620967
NC_001447.1	11965	0.987440824508667	0.007968879824760178
NC_002214.1	39807	0.9999628067016602	0.0010574816829065639
NC_002671.1	15179	0.8345412611961365	0.02258478737064733
NC_001956.1	8651	0.9811888933181763	0.009120779515069115
NC_002543.1	3080	0.39922285079956055	0.0968351083918725
NC_003387.1	52797	0.9984468221664429	0.004267693934587205
NC_001697.1	32355	0.5884276628494263	0.04364000302137624
NC_003220.1	5699	0.36772921681404114	0.1041241785633356
NC_002046.1	2642	0.7924920916557312	0.025983835637132715
NC_002661.2	42942	0.9882189631462097	0.007855578215877332
NC_003219.1	1911	0.5836117267608643	0.044149860261349046
NC_000924.1	61670	0.35779836773872375	0.1062580255306292
NC_003556.1	2766	0.6463572382926941	0.03744618173578065
NC_003382.1	7559	0.7479514479637146	0.029326233099176674
NC_003460.1	5804	0.08712393045425415	0.19812674673313693
NC_002747.1	37667	0.9626933932304382	0.011972203338620742
NC_003324.1	57416	0.14371538162231445	0.1674408943273661
NC_001962.1	128413	0.3748006820678711	0.10253795603897575
NC_003664.1	2622	0.8097193837165833	0.02445426391721429
NC_003214.2	40900	0.9958068132400513	0.0058350328574665765
NC_002981.1	2748	0.30930301547050476	0.11700279477301911
NC_003157.5	43106	0.861228883266449	0.020734194425560844
NC_001875.2	131995	0.2261846661567688	0.13871893647556463
NC_002362.1	8784	0.8723545670509338	0.01994108316338092
NC_003357.1	2737	0.9087355136871338	0.017089659339829293
NC_002515.1	11660	0.2621837556362152	0.12891834730719842
NC_000935.1	36524	0.39800915122032166	0.09709947881259914
NC_003525.1	61765	0.40178364515304565	0.09611753153561448
NC_000866.4	168903	0.9424618482589722	0.01452148953848478
NC_002593.1	100999	0.6407793164253235	0.0379938061787144
NC_003529.1	155060	0.6318603754043579	0.03897575345569907
NC_001884.1	134416	0.7638751268386841	0.02834428582219201
NC_002654.2	131405	0.7437548637390137	0.02960948712138379
NC_002669.1	14957	0.961078405380249	0.012198806556386435
NC_002520.1	232392	0.9949336647987366	0.006118286879673691
NC_002331.1	178733	0.8480105400085449	0.021659490898104088
NC_002555.1	2622	0.4322645664215088	0.08839413853010046
NC_009333.1	137969	0.6439545154571533	0.03761613414910492
NC_001835.1	28451	0.9990178346633911	0.003569000679809653
NC_003038.1	212482	0.9500668048858643	0.013577309464461063
NC_003084.1	108252	0.5729014277458191	0.04526399274869703
NC_001934.1	2593	0.6175161600112915	0.0403542563637737
NC_003887.1	2513	0.8795930743217468	0.019261273510083842
NC_000882.1	2744	0.30707305669784546	0.11749376841151145
NC_003831.1	2579	0.8596722483634949	0.020847496034443688
NC_001478.1	2701	0.7676689624786377	0.02796661379258252
NC_003665.1	2573	0.3561938405036926	0.10657904675579727
NC_001917.1	2562	0.7292484641075134	0.03064808520280988
NC_003804.1	2760	0.9038302302360535	0.01746733136943878
NC_001930.1	2576	0.7335875034332275	0.03028929677468087
NC_002643.1	4594	0.8568278551101685	0.021036332049248433
NC_001662.1	4801	0.9986283779144287	0.00411662512274341
NC_000936.1	5454	0.4140965938568115	0.09302062089281668
NC_001270.2	6825	0.9859321117401123	0.008384319057330614
NC_001648.1	8159	0.9530724287033081	0.013294055442253946
NC_001935.1	2547	0.9071094989776611	0.01720296094871214
NC_003803.1	2800	0.3923605680465698	0.09840244731475187
NC_003830.1	2634	0.9401324987411499	0.014804743560691894
NC_003866.1	2583	0.603148877620697	0.04192159528665307
NC_003896.1	2766	0.5163313150405884	0.05544225394667271
NC_001828.1	2597	0.9462563991546631	0.014106050305914344
NC_001338.1	15465	0.901783287525177	0.017580632978321624
NC_002510.1	2764	0.7369260787963867	0.030024926353954227
NC_001931.1	2615	0.8773388862609863	0.019563411133771434
NC_001523.1	8374	0.3518787622451782	0.10740992522093813
NC_001401.2	4679	0.6283224821090698	0.03933454188382808
NC_008058.1	2614	0.788914680480957	0.026210438854898405
NC_003031.1	7687	0.9999203681945801	0.0014918045169574742
NC_001510.1	5149	0.6106431484222412	0.041128484024473146
NC_003865.1	2663	0.273768812417984	0.12625575949845155
NC_003891.1	2749	0.3423033058643341	0.10954377218823173
NC_002670.1	14510	0.7023141384124756	0.03278193217010348
NC_008057.1	2558	0.9632381796836853	0.01187778533121837
NC_002730.1	38297	0.6434097290039062	0.03763501775058539
NC_002048.1	2584	0.6924667358398438	0.03376387944708815
NC_003860.1	2662	0.7766885757446289	0.0271735025304026
NC_001909.1	31754	0.9993596076965332	0.0030402598383563713
NC_002666.1	35538	0.8466681241989136	0.021772792506986934
NC_002817.1	2767	0.38891148567199707	0.09915779137397085
NC_002049.1	2542	0.14330267906188965	0.16768638114661227
NC_001690.1	7100	0.7362457513809204	0.0300438099554347
NC_001899.1	5941	0.9102587699890137	0.017014124933907394
NC_003524.1	33507	0.9998594522476196	0.0019072437495279099
NC_002703.1	38347	0.8492586612701416	0.021527305687740767
NC_001369.1	2589	0.9887624979019165	0.007647858599592114
NC_001718.1	5075	0.9215007424354553	0.01625878087468842
NC_001839.2	7206	0.4148387014865875	0.09290731928393384
NC_001741.1	4877	0.38240012526512146	0.10076289749981117
NC_001359.1	2631	0.6302614212036133	0.03912682226754287
NC_003906.1	366	0.9943076372146606	0.003646796230328719
NC_003313.1	33106	0.6410943865776062	0.03797492257723393
NC_001466.1	2750	0.4382711350917816	0.08671349799833825
NC_001508.1	2508	0.2614099383354187	0.12910718332200316
NC_000883.2	5596	0.6053296327590942	0.041694992068887375
NC_001507.1	2588	0.5092142820358276	0.057443915703602993
NC_001701.1	5106	0.8522332906723022	0.02137623687589697
NC_001647.1	2705	0.7915343642234802	0.02600271923861319
NC_000871.1	37370	0.9994178414344788	0.0030024926353954227
NC_003540.1	399	0.9716393947601318	0.010664201650358479
NC_002363.1	6891	0.9856152534484863	0.008440969861772037
NC_002557.1	4361	0.8750975728034973	0.019808897953017598
NC_002558.1	4187	0.9859516620635986	0.00836543545585014
NC_002561.1	1859	0.9855756759643555	0.008440969861772037
NC_002567.1	3311	0.9038993120193481	0.01746733136943878
NC_002563.1	1234	0.6365357041358948	0.03846589621572626
NC_002486.1	45636	0.9734219908714294	0.010178261197975678
NC_002559.1	3878	0.982591986656189	0.008950827101744845
NC_002562.1	1776	0.586016833782196	0.04384772263766146
NC_002565.1	897	0.8897448182106018	0.031787992248207865
NC_002564.1	1157	0.7696423530578613	0.027853312183699675
NC_002560.1	2260	0.7935120463371277	0.02583276682528892
NC_003199.1	2754	0.34058570861816406	0.1099403278193217
NC_002185.1	35466	0.9901185035705566	0.007345720975904525
NC_002531.1	130608	0.8018138408660889	0.025077422766069946
NC_001623.1	133894	0.3809014856815338	0.10112168592794017
NC_003349.1	130869	0.8535677194595337	0.021319586071455548
NC_003083.1	118584	0.5088356733322144	0.05753833371100536
NC_001693.1	7313	0.5327565670013428	0.05191102046982401
NC_001987.1	108409	0.6603684425354004	0.036256514842510766
NC_001493.2	134226	0.803080677986145	0.024945237555706625
NC_002566.1	200	0.47807931900024414	0.22353633405029222
NC_001824.1	102653	0.7125346660614014	0.03206435531384546
NC_001605.1	7687	0.9607736468315125	0.012236573759347382
NC_003380.1	220	0.14439670741558075	0.5801736466931678
NC_001901.1	46375	0.40962547063827515	0.09379484855351612
NC_003391.1	205719	0.9880224466323853	0.007855578215877332
NC_003102.1	139342	0.6739943027496338	0.03518014955812373
NC_003663.2	224499	0.971599817276001	0.010555933227585164
NC_001993.1	236120	0.9953403472900391	0.005986101669310371
NC_003027.1	150773	0.9599829912185669	0.012387642571191177
NC_002169.1	135611	0.609968900680542	0.04122290203187552
NC_003444.1	37074	0.5447981953620911	0.049758289901049926
NC_002641.1	159160	0.6005491018295288	0.04226150011330161
NC_003793.1	7768	0.9889936447143555	0.007610091396631166
NC_003059.1	8072	0.6003785133361816	0.042280383714782085
NC_002577.1	164270	0.7395803928375244	0.02991162474507138
NC_003291.2	37618	0.9461390972137451	0.014106050305914344
NC_002188.1	288539	0.9794481992721558	0.009347382732834806
NC_002665.1	108873	0.7954894304275513	0.0257005816149256
NC_002687.1	335593	0.8662301898002625	0.02037540599743183
NC_002816.1	123500	0.7057033777236938	0.03259309615529874
NC_001439.1	2647	0.9656118154525757	0.011518996903089357
NC_003898.1	2739	0.8337239623069763	0.022641438175088752
NC_003897.1	2759	0.3784240782260895	0.1018392627841982
NC_003504.1	2603	0.9374748468399048	0.01495581237253569
NC_003822.1	2580	0.5718408823013306	0.045396177959060355
NC_004107.1	3323	0.35400062799453735	0.10710778759725055
NC_003857.1	2597	0.8106074929237366	0.024416496714253343
NC_004286.1	6039	0.8468915224075317	0.021772792506986934
NC_003644.1	981	0.6508796215057373	0.07928653408342584
NC_023626.1	991	0.7141591310501099	0.065372819808463
NC_003646.1	997	0.990749716758728	0.007864682308227813
NC_003642.1	989	0.8373091220855713	0.041618845133492635
NC_000867.1	10079	0.9997283220291138	0.002266032177656923
NC_001438.1	2585	0.8614964485168457	0.020715310824080367
NC_003856.1	2607	0.49588000774383545	0.06630032479794547
NC_003505.1	2572	0.6438552141189575	0.03761613414910492
NC_003533.1	322	0.3557162880897522	0.23148983180772872
NC_004583.1	2748	0.2870458960533142	0.12270564242012237
NC_010294.1	2604	0.6339400410652161	0.03876803383941385
NC_004635.2	2608	0.3712288737297058	0.10340660170707758
NC_004614.1	2761	0.8903409242630005	0.018449278646423446
NC_003645.1	985	0.9362095594406128	0.022907298349921917
NC_003641.1	990	0.7820000052452087	0.05215526162298444
NC_003643.1	977	0.9479113817214966	0.02032963931588553
NC_004165.1	18630	0.9999604225158691	0.0010574816829065639
NC_004657.1	2605	0.9946735501289368	0.00615605408263464
NC_014799.1	2542	0.6517461538314819	0.03689855729284689
NC_004627.1	2734	0.5535615682601929	0.047926580557443914
NC_010293.1	2551	0.9455634355545044	0.014143817508875292
NC_003744.1	2758	0.7263870239257812	0.030931339225016997
NC_004658.1	2587	0.5152394771575928	0.055782158773321246
NC_005032.1	2755	0.591869592666626	0.04343228340509102
NC_003648.1	1001	0.9098979234695435	0.017033008535387868
NC_003889.1	359	0.6602538824081421	0.07448031744600261
NC_001420.2	5577	0.985007643699646	0.00853538786917441
NC_004302.1	33350	0.8621156811714172	0.020696427222599893
NC_001416.1	48502	0.38500189781188965	0.09996978623763124
NC_001619.1	8607	0.4677211344242096	0.0783480625424881
NC_004673.1	2739	0.5037717819213867	0.05952111186645517
NC_005330.1	2675	0.5846073627471924	0.044036558652466196
NC_005347.1	2786	0.6703804731369019	0.03553893798625274
NC_005635.1	2728	0.592974066734314	0.04326233099176675
NC_005812.1	2752	0.6008491516113281	0.04226150011330161
NC_005331.1	2656	0.5510071516036987	0.04849308860185814
NC_005636.1	2677	0.9978300929069519	0.004720900370118589
NC_005811.1	2752	0.08451945334672928	0.19997733967822343
NC_003345.2	77672	1.0	0.0
NC_004147.1	2746	0.6072529554367065	0.04148727245260216
NC_004092.1	741	0.29527193307876587	0.2547084611187416
NC_004068.1	7729	0.5604239106178284	0.046793564468615455
NC_003379.1	2672	0.38370954990386963	0.1003663418687212
NC_004775.2	39672	0.43065863847732544	0.0888095777626709
NC_004093.1	1305	0.2805643379688263	0.12448070095928696
NC_004288.1	5002	0.9882794618606567	0.007836694614396858
NC_005091.2	57455	0.9363447427749634	0.015012463176977114
NC_004558.1	2757	0.2527473568916321	0.13154316791298437
NC_004466.2	45503	0.9997857809066772	0.0020394289598912306
NC_005356.1	41708	0.9969003796577454	0.005344059218974242
NC_005262.3	63882	0.6046150922775269	0.04173275927184833
NC_004559.1	2688	0.9999922513961792	0.0006231588488556538
NC_004607.1	2751	0.6679970622062683	0.035727774001057484
NC_003309.1	53373	0.43291449546813965	0.08812976810937383
NC_004628.1	2754	0.3351493775844574	0.11120552911851349
NC_004647.1	2756	0.6312515139579773	0.03907017146310144
NC_004689.1	70797	0.9999988675117493	0.00039655563108996147
NC_004660.1	2589	0.7152789831161499	0.03181886849459929
NC_004637.1	2668	0.3303120732307434	0.11239519601178337
NC_004167.1	39325	0.2462608814239502	0.13333711005362942
NC_002628.3	31007	0.9107886552810669	0.01699524133242692
NC_004659.1	2603	0.7787855863571167	0.026984666515597854
NC_004675.1	2766	0.5765572786331177	0.04482966991464612
NC_004348.1	40679	0.3761053681373596	0.10229246921972959
NC_004736.1	7542	0.6150374412536621	0.04052420877709797
NC_004681.1	75931	0.9955495595932007	0.005891683661907999
NC_004824.1	2742	0.5714845657348633	0.045452828763501776
NC_004323.1	131526	0.3421618640422821	0.10956265578971221
NC_004303.1	43075	0.9961756467819214	0.005702847647103255
NC_004825.1	2713	0.6240917444229126	0.03971221391343757
NC_004450.1	7458	0.9063274264335632	0.01725961175315356
NC_005258.1	14935	0.9999943971633911	0.0005665080444142307
NC_003389.1	146454	0.960761547088623	0.012236573759347382
NC_004615.1	43604	0.9984424114227295	0.004267693934587205
NC_004745.1	30728	0.8042687177658081	0.0248885867512652
NC_004002.1	149955	0.9511516690254211	0.013501775058539165
NC_004003.1	149599	0.9879611730575562	0.007855578215877332
NC_004686.2	56275	0.9225314855575562	0.016107712062844625
NC_003438.1	4421	0.9591721296310425	0.012519827781554499
NC_004800.1	5256	0.03307747468352318	0.26182113452677697
NC_005832.1	106332	0.6627004742622375	0.03612432963214744
NC_004456.1	43198	0.6178286671638489	0.0402787219578518
NC_004683.1	57050	0.9362518787384033	0.015012463176977114
NC_004305.1	42259	0.7740958333015442	0.027456756552609714
NC_004927.2	75898	1.0	0.0
NC_005066.1	164018	0.9999978542327881	0.0004720900370118589
NC_004048.1	497	0.9082382917404175	0.023284258465978265
NC_004682.2	50913	0.999810516834259	0.0020205453584107563
NC_005068.1	110907	0.9616085290908813	0.012085504947503588
NC_005131.2	7118	0.5730013251304626	0.04524510914721656
NC_005264.1	163025	0.7943322658538818	0.02579499962232797
NC_005038.1	99657	0.78248131275177	0.02666364529042979
NC_004654.1	2761	0.6933032274246216	0.03363169423672483
NC_004043.1	2580	0.4881976544857025	0.07022811390588413
NC_005851.1	2525	0.07840602099895477	0.20503814487499056
NC_004613.1	2748	0.950498640537262	0.013539542261500113
NC_001868.1	2706	0.5616496801376343	0.04662361205529118
NC_005348.1	2773	0.5043902397155762	0.0593511594531309
NC_004634.1	2731	0.5183237791061401	0.054951280308180375
NC_001729.1	4726	0.7127225399017334	0.03200770450940403
NC_004713.1	5135	0.9965753555297852	0.0054951280308180375
NC_004540.1	7591	0.9089159369468689	0.017089659339829293
NC_003973.1	7304	0.35394400358200073	0.10716443840169197
NC_001691.1	7184	0.4576515853404999	0.08169046000453206
NC_004195.1	7841	0.24705356359481812	0.13318604124178562
NC_005850.1	2560	0.8848203420639038	0.018902485081954832
NC_004640.1	2773	0.3527812063694	0.10729662361205529
NC_004814.1	16687	0.9999949932098389	0.0005665080444142307
NC_004764.2	4981	0.45715242624282837	0.08178487801193443
NC_004042.1	2617	0.5023822784423828	0.06037087393307652
NC_004582.1	2744	0.26482346653938293	0.12831407205982326
NC_004679.1	18227	0.9999575614929199	0.0010763652843870384
NC_004295.1	5028	0.371628999710083	0.10329330009819472
NC_005031.1	2752	0.7718405723571777	0.027664476168894933
NC_001396.1	7308	0.12400130927562714	0.17669385905279855
NC_005059.1	1363	0.05394502729177475	0.22943575798776342
NC_003298.1	38208	1.0	0.0
NC_004313.1	40149	0.29469624161720276	0.12060956265578972
NC_005341.1	6034	0.5835762023925781	0.044149860261349046
NC_005882.1	36748	0.27565786242485046	0.12580255306292015
NC_004665.1	37359	0.9999986886978149	0.0004154392325704358
NC_003414.1	1360	0.8201004862785339	0.02371780345947579
NC_004066.1	36798	0.9728336334228516	0.010234912002417102
NC_005357.1	42493	0.7508684992790222	0.029212931490293827
NC_004617.1	42722	0.9874340295791626	0.007968879824760178
NC_004084.1	58498	0.9410499334335327	0.01469144195180905
NC_005855.1	2779	0.8635920286178589	0.02063977641815847
NC_001900.2	49127	0.9995768070220947	0.002738122214668782
NC_004096.1	2595	0.9612261056900024	0.012161039353425485
NC_004071.1	2755	0.6977808475494385	0.033272905808595814
NC_002668.1	36949	0.9696996808052063	0.010914721655714178
NC_004902.1	44373	0.8799104690551758	0.019261273510083842
NC_004192.1	2753	0.3758314549922943	0.10236800362565149
NC_005361.1	17385	0.8628035187721252	0.02063977641815847
NC_004101.1	2613	0.5127611756324768	0.05642420122365738
NC_004153.1	2745	0.6956650018692017	0.03340509101895914
NC_005320.1	2738	0.6969015002250671	0.033348440214517716
NC_005830.1	20869	0.9999980926513672	0.0004343228340509102
NC_005178.1	37611	0.99336177110672	0.006647027721126973
NC_004306.1	6340	0.939907968044281	0.014804743560691894
NC_004611.1	2739	0.23394915461540222	0.13654732230531008
NC_004289.1	5380	0.908095121383667	0.017108542941309767
NC_005843.1	2606	0.205337256193161	0.14512047737744543
NC_004638.1	2582	0.8370434045791626	0.022528136566205906
NC_004684.1	67480	0.994197428226471	0.0063448900974393836
NC_004037.2	29576	0.32442253828048706	0.11358486290505325
NC_004612.1	2696	0.9930985569953918	0.006741445728529345
NC_004648.1	2754	0.9555139541625977	0.012954150615605408
NC_005355.1	40190	0.8985583782196045	0.017750585391645896
NC_004662.1	2593	0.7304242253303528	0.03055366719540751
NC_004644.1	2535	0.5048407316207886	0.05912455623536521
NC_005282.1	86155	1.0	0.0
NC_004462.2	19604	0.32841604948043823	0.11277286804139286
NC_004661.1	2612	0.8605895042419434	0.02080972883148274
NC_005040.1	5499	0.3915402591228485	0.09862905053251757
NC_004569.1	2782	0.17476952075958252	0.15541204018430396
NC_004755.1	2735	0.11640770733356476	0.18054611375481533
NC_004678.1	16784	0.9998878240585327	0.0017561749376841151
NC_003315.1	31508	0.45246803760528564	0.08289901049928243
NC_005809.1	42638	0.7675334811210632	0.02800438099554347
NC_005885.1	58638	1.0	0.0
NC_004616.1	44970	0.9936816692352295	0.006590376916685551
NC_005319.1	2746	0.9513287544250488	0.013445124254097742
NC_004746.1	36596	0.9947904348373413	0.006137170481154166
NC_004688.1	110865	0.7519906759262085	0.029137397084371932
NC_002519.1	39898	1.0	0.0
NC_004831.2	43769	1.0	0.0
NC_005261.3	138390	0.3274536728858948	0.11307500566508044
NC_003907.2	46012	1.0	0.0
NC_004777.1	37555	0.9999982118606567	0.0004343228340509102
NC_005354.1	38384	0.9140459299087524	0.016711987310219806
NC_005340.1	30636	0.5179200172424316	0.055064581917063225
NC_004685.1	69777	0.8947340250015259	0.018071606616813958
NC_005041.2	5335	0.16116338968276978	0.16041619457662964
NC_005808.1	42663	0.75345379114151	0.029080746279930507
NC_003327.2	6882	0.9023685455322266	0.017523982173880202
NC_005265.1	14796	0.961036205291748	0.012198806556386435
NC_004996.1	34692	0.773698627948761	0.027475640154090188
NC_005360.1	16473	0.8493726253509521	0.021527305687740767
NC_005135.1	173591	0.8468260169029236	0.021772792506986934
NC_004813.1	57930	0.1842575967311859	0.15233401314298664
NC_001630.1	5144	0.8825274705886841	0.0190724374952791
NC_005822.1	32172	0.8138014078140259	0.024171009895007176
NC_004062.1	119217	0.47765058279037476	0.07485459626860035
NC_004664.2	41831	0.9994572401046753	0.0029647254324344737
NC_004687.1	156102	0.9977113604545593	0.004834201979001435
NC_004367.1	149696	0.7789769172668457	0.02696578291411738
NC_004105.1	209771	0.982457160949707	0.008950827101744845
NC_005260.1	233234	0.9939242601394653	0.006495958909283179
NC_004629.1	280334	0.9886958003044128	0.007685625802553063
NC_005309.1	359853	0.9914977550506592	0.007100234156658358
NC_001731.1	190289	0.7947400808334351	0.025738348817886548
NC_004904.1	1342	0.4360786974430084	0.08728000604275248
NC_005048.1	1387	0.49935588240623474	0.06356220258327669
NC_005845.1	2739	0.3513481318950653	0.10746657602537955
NC_005853.2	2543	0.7240825891494751	0.03112017523982174
NC_004641.1	2760	0.503951907157898	0.0595022282649747
NC_001412.1	2994	0.7451371550559998	0.029552836316942367
NC_003405.1	1353	0.22993773221969604	0.13760480398821665
NC_001944.1	1993	0.0426376648247242	0.24531686683284237
NC_005846.1	2705	0.9339962005615234	0.015257949996223279
NC_005852.2	2575	0.6864795684814453	0.03425485308558048
NC_001574.1	7161	0.9412956237792969	0.014634791147367626
NC_005872.1	28337	0.9142467379570007	0.016693103708739332
NC_005874.1	1354	0.9219979047775269	0.016202130070246998
NC_005879.1	39853	0.9926484227180481	0.006816980134451243
NC_002321.1	41401	0.9860665798187256	0.008346551854369666
NC_006458.1	781	0.6696453094482422	0.07522248772319329
NC_004033.1	230	0.9152779579162598	0.017862974516052746
NC_002513.1	33034	0.4681878089904785	0.07815922652768335
NC_000942.1	30944	0.33821991086006165	0.11048795226225545
NC_006148.1	4432	0.7821036577224731	0.026682528891910265
NC_005884.1	43783	0.9665132761001587	0.01144346249716746
NC_006564.1	8101	0.2312411665916443	0.13720824835712667
NC_002361.1	2037	0.2504962086677551	0.1320907923559181
NC_006634.1	14975	0.7427735328674316	0.029685021527305688
NC_005887.1	42415	0.07890887558460236	0.2045094040335373
NC_006548.1	38439	0.7407106161117554	0.029892741143590907
NC_001876.1	34446	0.24383893609046936	0.13396026890248508
NC_005905.1	86462	0.9306395053863525	0.015541204018430396
NC_003798.1	324	0.8255438804626465	0.03836181629616269
NC_006636.1	15876	0.3035110533237457	0.11843794848553515
NC_006555.1	5039	0.29806458950042725	0.11977868419064884
NC_006640.1	5032	0.4934336543083191	0.0675277588941763
NC_006638.1	15230	0.5615952610969543	0.04662361205529118
NC_006633.1	27346	0.5407270789146423	0.05034368154694464
NC_000899.1	45063	0.20884767174720764	0.14421406450638266
NC_004690.1	113220	0.3372972011566162	0.11077120628446258
NC_006635.1	29874	0.22474405169487	0.13911549210665458
NC_005964.2	18855	0.5039149522781372	0.0595022282649747
NC_006642.1	14286	0.4029511511325836	0.0955887906941612
NC_006637.1	14489	0.6319745779037476	0.038900219049777175
NC_006644.1	16103	0.8626363277435303	0.020658660019638946
NC_006641.1	15959	0.6581192016601562	0.03652088526323741
NC_004091.1	2749	0.2743297219276428	0.12616134149104918
NC_006652.1	4981	0.1368281990289688	0.17100989500717576
NC_006648.1	15158	0.6379188299179077	0.03829594380240199
NC_006639.1	24748	0.7729358673095703	0.02749452375557066
NC_006643.1	12903	0.23784670233726501	0.13562202583276683
NC_006654.1	13597	0.33799704909324646	0.1105257194652164
NC_005839.2	131680	0.6903939247131348	0.03395271546189289
NC_006646.1	31972	0.6267127990722656	0.03948561069567188
NC_006650.1	18768	0.4157000482082367	0.0927751340735705
NC_006656.1	12682	0.4352850317955017	0.08746884205755721
NC_006645.1	21388	0.7696785926818848	0.027853312183699675
NC_006151.1	143461	0.5035443305969238	0.05965329707681849
NC_006647.1	8785	0.3709302544593811	0.103463252511519
NC_006653.1	26062	0.3553984761238098	0.10673011556764106
NC_006662.1	17477	0.4412621259689331	0.08590150313467784
NC_006655.1	15279	0.3565758466720581	0.1064846287483949
NC_001491.2	150224	0.8586421608924866	0.020923030440365586
NC_006658.1	30655	0.3328143358230591	0.11194198957625198
NC_006660.1	20197	0.7429678440093994	0.029666137925825214
NC_006649.1	32108	0.48115354776382446	0.07353274416496715
NC_006651.1	19161	0.2565616965293884	0.13073117304932397
NC_006657.1	19820	0.5602647066116333	0.04681244807009593
NC_004812.1	156789	0.7655744552612305	0.028098799002945842
NC_004099.1	2642	0.1922045648097992	0.1494070549135131
NC_005950.1	3024	0.4475066661834717	0.08418309539995468
NC_004646.1	2578	0.9781749248504639	0.00953621874763955
NC_004100.1	2605	0.4241334795951843	0.09083012312108166
NC_004645.1	2612	0.5840795040130615	0.044093209456907624
NC_006661.1	11186	0.4835314154624939	0.07247526248206058
NC_002743.1	682	0.08959230780601501	0.4257370787785283
NC_003560.1	1003	0.6690025925636292	0.035671123196616056
NC_001650.2	184439	0.8202391862869263	0.02371780345947579
NC_003564.1	1020	0.6669833660125732	0.035784424805498906
NC_005345.2	49220	0.9770915508270264	0.009649520356522397
NC_005891.1	39786	0.9911431074142456	0.007213535765541204
NC_024457.1	991	0.8933725357055664	0.03114828124706015
NC_001663.2	5372	0.445270836353302	0.0848251378502908
NC_005954.1	1377	0.5017238855361938	0.06093738197749075
NC_003278.1	35580	0.35576707124710083	0.10665458116171916
NC_001132.2	161773	0.9826414585113525	0.008950827101744845
NC_006659.1	41573	0.5417869091033936	0.05013596193065942
NC_003562.1	992	0.9757593870162964	0.0132081506707558
NC_003085.1	49534	0.9532313346862793	0.013275171840773472
NC_003854.1	717	0.9946340322494507	0.005663323863101846
