1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	17502	17517	25837	25822	1.6	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	23052	23067	28663	28678	1.6	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	40954	40969	34964	34949	1.6	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	25432	25457	35997	36022	1.6	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	28193	28208	37692	37677	1.6	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	12283	12308	40699	40724	1.6	30.1
1.easyfig.fa	2.easyfig.fa	94.444	18	1	0	38366	38383	11864	11881	5.5	29.2
1.easyfig.fa	2.easyfig.fa	94.444	18	1	0	23451	23468	12210	12193	5.5	29.2
1.easyfig.fa	2.easyfig.fa	94.444	18	1	0	11327	11344	15348	15365	5.5	29.2
1.easyfig.fa	2.easyfig.fa	94.444	18	1	0	28576	28593	17145	17128	5.5	29.2
1.easyfig.fa	2.easyfig.fa	87.500	24	0	1	38613	38636	28889	28869	5.5	29.2
1.easyfig.fa	2.easyfig.fa	94.444	18	1	0	32907	32924	29840	29823	5.5	29.2
1.easyfig.fa	2.easyfig.fa	94.444	18	1	0	11879	11896	35277	35260	5.5	29.2
1.easyfig.fa	2.easyfig.fa	79.412	34	4	1	1138	1171	37730	37700	5.5	29.2
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	30842	30856	2363	2349	5.5	28.3
1.easyfig.fa	2.easyfig.fa	90.000	20	2	0	31394	31413	3428	3447	5.5	28.3
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	12467	12481	4189	4175	5.5	28.3
1.easyfig.fa	2.easyfig.fa	85.185	27	3	1	4060	4086	4483	4508	5.5	28.3
1.easyfig.fa	2.easyfig.fa	82.759	29	3	1	23057	23085	6192	6166	5.5	28.3
1.easyfig.fa	2.easyfig.fa	81.818	33	2	2	33188	33216	6201	6233	5.5	28.3
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	9537	9551	6752	6766	5.5	28.3
1.easyfig.fa	2.easyfig.fa	84.000	25	4	0	19443	19467	7727	7703	5.5	28.3
1.easyfig.fa	2.easyfig.fa	84.000	25	4	0	27049	27073	16688	16664	5.5	28.3
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	10576	10590	17993	18007	5.5	28.3
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	43237	43251	21184	21198	5.5	28.3
1.easyfig.fa	2.easyfig.fa	90.000	20	2	0	37818	37837	24027	24046	5.5	28.3
1.easyfig.fa	2.easyfig.fa	90.000	20	2	0	8904	8923	25753	25734	5.5	28.3
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	28241	28255	26319	26305	5.5	28.3
1.easyfig.fa	2.easyfig.fa	90.000	20	2	0	36719	36738	27398	27379	5.5	28.3
1.easyfig.fa	2.easyfig.fa	90.000	20	2	0	12622	12641	30784	30765	5.5	28.3
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	20586	20600	33034	33048	5.5	28.3
1.easyfig.fa	2.easyfig.fa	90.000	20	2	0	14980	14999	33142	33123	5.5	28.3
1.easyfig.fa	2.easyfig.fa	90.000	20	2	0	20009	20028	37718	37699	5.5	28.3
1.easyfig.fa	2.easyfig.fa	100.000	15	0	0	36636	36650	38012	37998	5.5	28.3
