1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	17760	17776	32093	32077	2.7	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	88364	88385	33722	33701	2.7	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	94521	94537	33720	33704	2.7	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	24476	24497	36860	36881	2.7	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	5915	5931	41060	41044	2.7	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	41769	41790	41490	41469	2.7	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	14218	14234	44108	44124	2.7	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	9071	9087	54866	54882	2.7	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	52168	52189	60350	60371	2.7	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	21934	21955	60379	60358	2.7	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	61433	61449	64305	64289	2.7	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	94522	94538	74602	74586	2.7	31.9
1.easyfig.fa	2.easyfig.fa	81.250	32	6	0	82451	82482	86392	86423	2.7	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	33600	33621	91670	91649	2.7	31.9
1.easyfig.fa	2.easyfig.fa	87.500	24	3	0	46600	46623	2953	2930	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	88366	88384	6333	6315	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	22474	22492	10132	10150	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	3549	3567	10988	11006	9.5	31.0
1.easyfig.fa	2.easyfig.fa	87.500	24	3	0	45184	45207	15111	15088	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	46870	46888	23212	23230	9.5	31.0
1.easyfig.fa	2.easyfig.fa	87.500	24	3	0	7462	7485	51597	51574	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	41774	41792	67157	67175	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	32339	32357	72925	72943	9.5	31.0
1.easyfig.fa	2.easyfig.fa	95.238	21	0	1	95152	95172	75526	75507	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	30443	30461	90049	90031	9.5	31.0
1.easyfig.fa	2.easyfig.fa	87.500	24	3	0	82223	82246	99467	99444	9.5	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	9067	9085	108099	108117	9.5	31.0
1.easyfig.fa	2.easyfig.fa	90.476	21	2	0	70215	70235	6333	6313	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	60080	60095	9482	9467	9.5	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	53322	53347	9829	9854	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	34405	34420	11459	11444	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	34383	34398	18729	18744	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	72366	72381	22236	22251	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	42261	42276	23393	23408	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	46870	46885	24224	24239	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	89900	89915	25154	25139	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	4	19	30846	30831	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	54358	54373	33192	33177	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	38687	38702	36077	36062	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	55703	55718	36691	36706	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	65606	65621	40227	40212	9.5	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	22927	22952	40952	40927	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	43595	43610	42757	42742	9.5	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	55690	55715	48374	48399	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	41540	41555	58475	58490	9.5	30.1
1.easyfig.fa	2.easyfig.fa	80.645	31	6	0	94508	94538	63863	63833	9.5	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	9060	9085	67182	67157	9.5	30.1
1.easyfig.fa	2.easyfig.fa	90.476	21	2	0	70210	70230	72939	72919	9.5	30.1
1.easyfig.fa	2.easyfig.fa	91.304	23	1	1	94034	94055	73074	73096	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	42725	42740	73678	73693	9.5	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	101253	101278	74568	74543	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	30446	30461	74602	74587	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	7814	7829	76704	76719	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	42726	42741	76972	76987	9.5	30.1
1.easyfig.fa	2.easyfig.fa	84.615	26	4	0	35314	35339	77671	77696	9.5	30.1
1.easyfig.fa	2.easyfig.fa	90.476	21	2	0	63389	63409	84260	84280	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	59892	59907	87849	87864	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	90739	90754	90030	90045	9.5	30.1
1.easyfig.fa	2.easyfig.fa	81.250	32	3	1	88327	88358	90737	90765	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	79245	79260	92300	92315	9.5	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	87391	87406	103532	103547	9.5	30.1
1.easyfig.fa	2.easyfig.fa	90.476	21	2	0	72510	72530	108119	108099	9.5	30.1
1.easyfig.fa	2.easyfig.fa	90.476	21	2	0	9066	9086	108123	108103	9.5	30.1
